Stock #,Availability,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence Intensity,Fluorescence Color,Measurements,BGM,Eye Clean,Lab,Report #,RapLab Report ID,Treatment,RapNet Price,Rapnet  Discount %,Cash Price,Cash Price Discount %,Depth %,Table %,Girdle Thin,Girdle Thick,Girdle %,Girdle Condition,Culet Size,Culet Condition,Crown Height,Crown Angle,Pavilion Depth,Pavilion Angle,Laser Inscription,Cert Comment,Key to symbols,Member Comment,Star Length,Shade,White Inclusion,Black Inclusion,Open Inclusion,Milky,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Country,State,City,Brand,Seller Spec,Report Filename,Diamond Image,VideoLink,Sarine Loupe,Trade Show,Report Issue Date,Report Type,Lab Location,Pair Stock #,Is Matched Pair Separable,Allow RapLink Feed,Parcel Stones
8-22R,G,CU,2.05,D,SI1,,EX,EX,S,B,6.84*7.14*4.71,No,E1,GIA,2376107908,,,5544.000,-58.000,5544.000,-58.000,68.90,62.00,,,,Faceted,NONE,,,,,,GIA 2376107908,Pinpoints are not shown.,"Crystal, Cavity, Etch Channel, Needle, Natural","NO BGM,NO BLACK",,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2376107908&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/8-22R/8-22R.html,,,,,,,,1,
37-4SCI,G,EM,2.71,G,SI1,,EX,VG,S,B,6.28*8.61*4.85,No,E1,GIA,7372107796,,,6360.000,-40.000,6360.000,-40.000,77.30,64.00,,,,,NONE,,,,,,GIA 7372107796 ,Additional clouds are not shown. Pinpoints are not shown.,"Cloud, Crystal, Feather, Cavity, Needle, Etch Channel, Natural","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7372107796&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/37-4SCI/37-4SCI.html,,,,,,,,1,
345-182K,G,R,0.40,J,VS2,VG,EX,VG,S,B,4.68*4.72*2.95,No,Borderline,GIA,6391448128,,,990.000,-45.000,990.000,-45.000,62.70,56.00,,,4.00,Faceted,NONE,,16.00,36.00,43.00,40.80,GIA 6391448128,,"Feather, Crystal","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6391448128&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/345-182K/345-182K.html,,,,,,,,1,
340-8994CI,G,R,0.34,H,SI1,EX,EX,EX,N,N,4.48*4.52*2.82,No,E1,GIA,7396448239,,,1314.000,-27.000,1314.000,-27.000,62.50,58.00,,,3.50,Faceted,NONE,,15.00,35.00,44.50,41.60,GIA 7396448239,,"Feather, Twinning Wisp, Cloud","NO BGM,TABLE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7396448239&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/340-8994CI/340-8994CI.html,,,,,,,,1,
348-990K,G,R,0.34,G,VVS2,EX,EX,EX,N,N,4.50*4.53*2.71,No,YES,GIA,2396440814,,,1564.000,-32.000,1564.000,-32.000,60.00,61.00,,,3.50,Faceted,,,13.50,34.50,43.00,40.80,GIA 2396440814,,"Knot, Pinpoint","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2396440814&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/348-990K/348-990K.html,,,,,,,,1,
334-8649K,G,R,0.34,E,VVS2,EX,EX,EX,N,N,4.49*4.51*2.78,No,YES,GIA,6395447699,,,1664.000,-36.000,1664.000,-36.000,61.90,58.00,,,4.00,Faceted,NONE,,14.50,35.00,43.50,41.20,GIA 6395447699,,"Pinpoint, Indented Natural","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6395447699&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/334-8649K/334-8649K.html,,,,,,,,1,
346-909K,G,R,0.33,D,SI1,EX,EX,EX,S,B,4.40*4.43*2.76,No,E1,GIA,2396441577,,,1232.000,-44.000,1232.000,-44.000,62.60,56.00,,,4.00,Faceted,NONE,,15.50,35.00,43.00,41.00,GIA 2396441577,,Crystal,"NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2396441577&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/346-909K/346-909K.html,,,,,,,,1,
348-718K,G,R,0.33,G,VS1,EX,EX,EX,N,N,4.49*4.52*2.68,No,YES,GIA,3395450428,,,1562.000,-29.000,1562.000,-29.000,59.50,61.00,,,3.50,Faceted,NONE,,13.00,33.00,43.00,40.80,GIA 3395450428,,"Cloud, Pinpoint, Indented Natural","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=3395450428&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/348-718K/348-718K.html,,,,,,,,1,
334-8403K,G,R,0.33,H,VS2,VG,VG,EX,N,N,4.50*4.53*2.69,No,YES,GIA,7391448729,,,1360.000,-32.000,1360.000,-32.000,59.60,56.00,,,3.00,Faceted,NONE,,14.00,32.50,43.00,40.80,GIA 7391448729,,"Feather, Twinning Wisp, Crystal","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7391448729&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/334-8403K/334-8403K.html,,,,,,,,1,
340-1607BI,G,R,0.33,I,VVS2,VG,EX,EX,F,N,4.44*4.46*2.74,Yes,YES,GIA,1397447458,,,1155.000,-45.000,1155.000,-45.000,61.60,56.00,,,3.50,Faceted,NONE,,14.50,34.00,43.50,41.00,GIA 1397447458,,"Cloud, Pinpoint, Indented Natural, Cavity","LIGHT BROWN,NO MILKY,NO BLACK",50,Brown,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1397447458&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/340-1607BI/340-1607BI.html,,,,,,,,1,
356-315CS,G,R,0.30,D,SI1,VG,VG,EX,N,N,4.32*4.35*2.66,No,Borderline,GIA,6392447961,,,1364.000,-38.000,1364.000,-38.000,61.30,59.00,,,3.50,Faceted,NONE,,13.00,32.50,44.50,42.00,GIA 6392447961,,"Crystal, Feather","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6392447961&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/356-315CS/356-315CS.html,,,,,,,,1,
352-1488C,G,R,0.30,D,SI1,EX,EX,VG,N,N,4.35*4.37*2.63,No,Borderline,GIA,1393441613,,,1386.000,-37.000,1386.000,-37.000,60.30,56.00,,,3.00,Faceted,NONE,,14.50,34.00,42.50,40.80,GIA 1393441613,,"Crystal, Feather","NO BGM,TABLE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1393441613&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/352-1488C/352-1488C.html,,,,,,,,1,
352-302SI,G,R,0.30,D,SI1,EX,EX,VG,N,N,4.26*4.29*2.65,No,Borderline,GIA,2397441201,,,1386.000,-37.000,1386.000,-37.000,62.00,57.00,,,4.00,Faceted,NONE,,15.00,35.00,43.00,40.80,GIA 2397441201,,"Crystal, Feather","NO BGM,SIDE SMALL BLACK",45,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2397441201&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/352-302SI/352-302SI.html,,,,,,,,1,
346-877K,G,R,0.30,D,VS1,EX,EX,VG,S,B,4.25*4.30*2.67,No,YES,GIA,2398441632,,,1352.000,-48.000,1352.000,-48.000,62.50,57.00,,,3.50,Faceted,NONE,,15.50,35.50,43.50,41.00,GIA 2398441632,,"Indented Natural, Pinpoint","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2398441632&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/346-877K/346-877K.html,,,,,,,,1,
340-935CS,G,R,0.30,D,SI2,VG,VG,G,F,N,4.17*4.24*2.71,No,E1,GIA,2394448112,,,1083.000,-43.000,1083.000,-43.000,64.50,57.00,,,4.50,Faceted,NONE,,16.50,37.00,43.50,41.20,GIA 2394448112,,"Crystal, Twinning Wisp","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2394448112&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/340-935CS/340-935CS.html,,,,,,,,1,
345-1553CI,G,R,0.30,D,SI1,VG,EX,VG,N,N,4.22*4.26*2.62,No,E1,GIA,6392447648,,,1364.000,-38.000,1364.000,-38.000,61.80,60.00,,,5.00,Faceted,NONE,,14.00,34.50,43.00,40.80,GIA 6392447648,,"Feather, Crystal","NO BGM,TABLE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6392447648&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/345-1553CI/345-1553CI.html,,,,,,,,1,
334-1654K,G,R,0.30,E,VVS1,VG,EX,VG,S,B,4.22*4.28*2.63,No,YES,GIA,1399449468,,,1400.000,-50.000,1400.000,-50.000,61.90,57.00,,,5.00,Faceted,NONE,,14.50,34.50,42.50,40.40,GIA 1399449468,,"Manufacturing Remnant, Feather","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1399449468&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/334-1654K/334-1654K.html,,,,,,,,1,
334-8643CISI,G,R,0.30,D,SI2,EX,EX,VG,F,N,4.29*4.30*2.67,No,E1,GIA,3395448230,,,1140.000,-40.000,1140.000,-40.000,62.10,57.00,,,3.50,Faceted,NONE,,15.00,35.00,43.50,41.20,GIA 3395448230,,"Cloud, Feather","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=3395448230&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/334-8643CISI/334-8643CISI.html,,,,,,,,1,
334-1143CI,G,R,0.30,E,SI1,EX,EX,VG,F,N,4.34*4.36*2.58,No,Borderline,GIA,7398448219,,,1281.000,-39.000,1281.000,-39.000,59.30,60.00,,,3.50,Faceted,,,13.00,32.50,42.50,40.80,GIA 7398448219,,"Feather, Indented Natural","NO BGM,TABLE SMALL BLACK",45,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7398448219&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/334-1143CI/334-1143CI.html,,,,,,,,1,
334-1430CISI,G,R,0.30,D,SI1,VG,EX,VG,N,N,4.20*4.24*2.67,No,Borderline,GIA,2394447788,,,1364.000,-38.000,1364.000,-38.000,63.30,59.00,,,5.00,Faceted,NONE,,14.50,34.50,44.00,41.40,GIA 2394447788,,Crystal,"NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2394447788&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/334-1430CISI/334-1430CISI.html,,,,,,,,1,
345-1080K,G,EM,0.54,D,VVS2,,EX,VG,F,N,3.67*5.25*2.75,No,YES,GIA,7396467832,,,1650.000,-50.000,1650.000,-50.000,74.90,74.00,,,,,NONE,,,,,,GIA 7396467832,,"Needle, Pinpoint","NO BGM,NO BLACK",,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7396467832&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/345-1080K/345-1080K.html,,,,,,,,1,
329-1349CISI,G,PE,0.90,J,SI2,,VG,G,N,N,5.10*8.37*3.51,No,E1,GIA,2397470068,,,1620.000,-40.000,1620.000,-40.000,68.80,47.00,,,,Faceted,NONE,,,,,,GIA 2397470068,,"Feather, Twinning Wisp","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2397470068&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/329-1349CISI/329-1349CISI.html,,,,,,,,1,
340-612CSI,G,OV,0.91,F,SI1,,EX,VG,S,B,5.49*7.30*3.57,No,YES,GIA,6391469885,,,2303.000,-51.000,2303.000,-51.000,65.00,58.00,,,,Faceted,NONE,,,,,,GIA 6391469885,,"Crystal, Cloud, Feather","NO BGM,TABLE MEDIUM BLACK,SIDE SMALL BLACK",,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6391469885&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/340-612CSI/340-612CSI.html,,,,,,,,1,
329-96SC,G,OV,1.07,K,SI1,,EX,VG,F,N,5.43*8.53*3.55,No,E1,GIA,7398489450,,,1595.000,-45.000,1595.000,-45.000,65.30,57.00,,,,Faceted,NONE,,,,,,GIA 7398489450,"Additional twinning wisps, pinpoints and surface graining are not shown.","Twinning Wisp, Feather","NO BGM,TABLE SMALL BLACK,SIDE MEDIUM BLACK",,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7398489450&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/329-96SC/329-96SC.html,,,,,,,,1,
336-6055K,G,EM,0.50,D,VVS2,,EX,VG,N,N,3.58*5.38*2.49,No,YES,GIA,2396469390,,,1782.000,-46.000,1782.000,-46.000,69.40,65.00,,,,,NONE,,,,,,GIA 2396469390,,Pinpoint,"NO BGM,NO BLACK",,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2396469390&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/336-6055K/336-6055K.html,,,,,,,,1,
345-1567CI,G,RD,0.51,E,VVS2,,EX,EX,F,N,4.41*4.96*2.80,No,YES,GIA,5396469901,,,1612.000,-48.000,1612.000,-48.000,63.60,77.00,,,,,NONE,,,,,,GIA 5396469901,,"Needle, Cloud, Pinpoint, Feather","NO BGM,TABLE SMALL BLACK",,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=5396469901&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/345-1567CI/345-1567CI.html,,,,,,,,1,
334-579K,G,EM,0.54,F,VVS1,,EX,EX,F,N,3.72*5.11*2.67,No,YES,GIA,7396467911,,,1674.000,-46.000,1674.000,-46.000,71.70,67.00,,,,,NONE,,,,,,GIA 7396467911,,Pinpoint,"NO BGM,NO BLACK",,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7396467911&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/334-579K/334-579K.html,,,,,,,,1,
345-1549CI,G,RD,0.53,E,VS1,,EX,VG,N,N,4.30*4.89*2.79,No,YES,GIA,2396469356,,,1537.000,-47.000,1537.000,-47.000,64.90,76.00,,,,,NONE,,,,,,GIA 2396469356,,"Feather, Needle, Pinpoint","NO BGM,TABLE SMALL BLACK",,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2396469356&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/345-1549CI/345-1549CI.html,,,,,,,,1,
336-759CISI,G,R,1.01,H,I1,EX,VG,EX,N,N,6.63*6.63*3.86,No,E1,GIA,2408335562,,,2774.000,-27.000,2774.000,-27.000,58.90,61.00,,,3.00,Faceted,VERY SMALL,,13.00,33.00,43.00,40.80,GIA 2408335562,"Additional twinning wisps, pinpoints and surface graining are not shown.","Twinning Wisp, Feather, Cavity","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2408335562&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/336-759CISI/336-759CISI.html,,,,,,,,1,
345-8703CIS,G,R,0.50,D,SI1,VG,VG,VG,S,B,4.96*5.02*3.16,No,E1,GIA,2397432714,,,1908.000,-47.000,1908.000,-47.000,63.30,57.00,,,4.50,Faceted,NONE,,16.50,38.00,42.00,40.00,GIA 2397432714,,"Crystal, Feather, Twinning Wisp, Indented Natural","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2397432714&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/345-8703CIS/345-8703CIS.html,,,,,,,,1,
324-602K,G,R,0.33,F,VVS2,EX,EX,EX,N,N,4.47*4.50*2.71,No,YES,GIA,2396440792,,,1600.000,-36.000,1600.000,-36.000,60.40,61.00,,,4.00,Faceted,NONE,,13.50,34.50,43.00,40.80,GIA 2396440792,,"Pinpoint, Feather, Manufacturing Remnant, Cloud","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2396440792&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/324-602K/324-602K.html,,,,,,,,1,
345-1559S,G,R,0.36,J,SI2,EX,VG,EX,S,B,4.54*4.58*2.83,No,E1,GIA,1398444314,,,780.000,-40.000,780.000,-40.000,62.10,57.00,,,3.50,Faceted,NONE,,15.00,35.00,43.50,41.20,GIA 1398444314,,"Crystal, Twinning Wisp","NO BGM,SIDE MEDIUM BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1398444314&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/345-1559S/345-1559S.html,,,,,,,,1,
353-816SI,G,R,0.30,D,SI2,VG,EX,EX,F,N,4.19*4.20*2.70,No,E1,GIA,5393447536,,,1121.000,-41.000,1121.000,-41.000,64.30,57.00,,,5.00,Faceted,NONE,,16.50,37.50,42.50,40.60,GIA 5393447536,,Crystal,"NO BGM,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=5393447536&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/353-816SI/353-816SI.html,,,,,,,,1,
346-715K,G,R,0.30,K,VS1,VG,EX,VG,F,N,4.19*4.22*2.73,No,YES,GIA,7391444280,,,930.000,-38.000,930.000,-38.000,64.90,55.00,,,4.00,Faceted,NONE,,16.50,36.50,44.00,41.40,GIA 7391444280,,"Indented Natural, Etch Channel","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7391444280&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/346-715K/346-715K.html,,,,,,,,1,
334-8118CI,G,R,0.30,D,I1,VG,VG,G,N,N,4.20*4.22*2.70,No,E1,GIA,6392444306,,,945.000,-37.000,945.000,-37.000,64.20,56.00,,,4.50,Faceted,NONE,,17.00,37.50,42.50,40.60,GIA 6392444306,,Feather,"NO BGM,TABLE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6392444306&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/334-8118CI/334-8118CI.html,,,,,,,,1,
336-1418SI,G,R,0.30,D,SI2,EX,VG,EX,N,N,4.35*4.38*2.64,No,E1,GIA,6395436988,,,1178.000,-38.000,1178.000,-38.000,60.40,58.00,,,3.00,Faceted,NONE,,14.50,34.50,43.00,40.80,GIA 6395436988,,"Feather, Cloud, Crystal","NO BGM,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6395436988&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/336-1418SI/336-1418SI.html,,,,,,,,1,
338-747BISI,G,R,0.30,,VS2,,G,VG,N,N,4.23*4.26*2.65,Yes,YES,GIA,2396447677,,,1200.000,,1200.000,,62.40,59.00,,,,Faceted,NONE,,,,,,GIA 2396447677,Internal graining is not shown. Surface graining is not shown.,"Crystal, Cloud, Feather, Cavity, Indented Natural, Pinpoint, Natural","LIGHT BROWN,NO MILKY,SIDE SMALL BLACK",,Brown,,,,None,BROWN,FAINT,PINKISH,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2396447677&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/338-747BISI/338-747BISI.html,,,,,,,,1,
330-1378SC,G,R,1.15,I,SI2,EX,VG,EX,N,N,6.64*6.69*4.20,No,E1,GIA,3395481567,,,3060.000,-40.000,3060.000,-40.000,63.00,56.00,,,3.50,Faceted,NONE,,16.00,36.50,43.50,41.00,GIA 3395481567,"Additional twinning wisps, additional clouds, pinpoints and surface graining are not shown.","Twinning Wisp, Crystal, Feather, Cloud, Cavity, Needle, Indented Natural","NO BGM,TABLE MEDIUM BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=3395481567&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/330-1378SC/330-1378SC.html,,,,,,,,1,
313-896CIS,G,R,0.39,D,SI2,EX,VG,VG,F,N,4.67*4.71*2.88,No,E1,GIA,2397451265,,,1254.000,-34.000,1254.000,-34.000,61.30,57.00,,,3.50,Faceted,NONE,,15.00,34.50,43.00,40.80,GIA 2397451265,,Twinning Wisp,"NO BGM,TABLE SMALL BLACK,SIDE MEDIUM BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2397451265&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/313-896CIS/313-896CIS.html,,,,,,,,1,
328-1526CI,G,R,0.40,D,VS1,VG,VG,G,F,N,4.73*4.80*2.86,No,YES,GIA,1397437652,,,1620.000,-46.000,1620.000,-46.000,60.00,56.00,,,3.50,Faceted,NONE,,14.50,33.00,42.00,40.00,GIA 1397437652,,"Crystal, Cloud, Feather, Pinpoint","NO BGM,TABLE SMALL BLACK",45,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1397437652&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/328-1526CI/328-1526CI.html,,,,,,,,1,
325-649SI,G,R,0.36,F,VS2,EX,EX,EX,N,N,4.57*4.59*2.86,No,Borderline,GIA,7393435551,,,1474.000,-33.000,1474.000,-33.000,62.50,56.00,,,3.00,Faceted,NONE,,15.50,35.50,43.50,41.20,GIA 7393435551,,"Cloud, Feather, Crystal","NO BGM,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7393435551&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/325-649SI/325-649SI.html,,,,,,,,1,
325-876SI,G,R,0.38,G,SI2,EX,VG,EX,N,N,4.71*4.72*2.87,No,Borderline,GIA,6392437666,,,1040.000,-35.000,1040.000,-35.000,60.90,56.00,,,2.50,Faceted,NONE,,15.00,34.00,43.50,41.00,GIA 6392437666,,Feather,"NO BGM,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6392437666&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/325-876SI/325-876SI.html,,,,,,,,1,
333-811CISI,G,R,0.34,H,VS2,EX,EX,EX,N,N,4.49*4.52*2.78,No,YES,GIA,2398449168,,,1440.000,-28.000,1440.000,-28.000,61.80,59.00,,,3.50,Faceted,NONE,,14.00,34.00,44.00,41.60,GIA 2398449168,,"Twinning Wisp, Crystal, Cloud, Feather","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2398449168&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/333-811CISI/333-811CISI.html,,,,,,,,1,
